sid,condition,source,train_type,is_target_source,trialnum,stim_id,windowing,λ,hittype,fold,score,target_time_label,target_switch_label,target_salience,target_salience_level,test_type,train_kind
27,global,fem1,athit-other-fem1,false,11,16,target,0.015199110829529341,hit,3,-0.13752088,early,far,"Q1: [-0.758595, -0.0409083)",-0.533639358565277,hit-target,athitother
27,global,fem1,athit-other-fem1,false,13,15,target,0.015199110829529341,hit,3,0.12559935,early,near,"Q2: [-0.0409083, 1.31435]",1.31263197398262,hit-target,athitother
27,global,fem1,athit-other-fem1,false,14,25,target,0.015199110829529341,hit,3,0.07147999,late,far,"Q1: [-0.758595, -0.0409083)",-0.75859482830221,hit-target,athitother
27,global,fem1,athit-other-fem1,false,18,8,target,0.015199110829529341,hit,3,0.13993958,early,near,"Q2: [-0.0409083, 1.31435]",0.168078127639857,hit-target,athitother
27,global,fem1,athit-other-fem1,false,19,12,target,0.015199110829529341,hit,3,0.22409096,early,far,"Q1: [-0.758595, -0.0409083)",-0.117637390532262,hit-target,athitother
27,global,fem1,athit-other-fem1,false,23,14,target,0.015199110829529341,hit,3,-0.08778468,early,near,"Q2: [-0.0409083, 1.31435]",0.747149350024746,hit-target,athitother
27,global,fem1,athit-other-fem1,false,35,20,target,0.015199110829529341,hit,3,0.07046272,late,near,"Q1: [-0.758595, -0.0409083)",-0.36796246682438,hit-target,athitother
27,global,fem1,athit-other-fem1,false,36,22,target,0.015199110829529341,hit,3,0.051808238,early,far,"Q2: [-0.0409083, 1.31435]",0.88838593744458,hit-target,athitother
27,global,fem1,athit-other-fem1,false,41,11,target,0.015199110829529341,hit,3,0.104086205,early,far,"Q1: [-0.758595, -0.0409083)",-0.160786338676866,hit-target,athitother
27,global,fem1,athit-other-fem1,false,44,6,target,0.015199110829529341,hit,3,0.28030553,late,near,"Q2: [-0.0409083, 1.31435]",0.813192634431973,hit-target,athitother
27,global,fem1,athit-other-fem1,false,49,3,target,0.015199110829529341,hit,3,-0.2006331,early,far,"Q2: [-0.0409083, 1.31435]",1.31435369735525,hit-target,athitother
18,global,fem1,athit-other-fem1,false,3,2,target,0.015199110829529341,hit,3,0.049245127,early,near,"Q2: [-0.0409083, 1.31435]",1.17427513272533,hit-target,athitother
18,global,fem1,athit-other-fem1,false,10,17,target,0.015199110829529341,hit,3,-0.1986921,late,far,"Q1: [-0.758595, -0.0409083)",-0.0410485973339885,hit-target,athitother
18,global,fem1,athit-other-fem1,false,12,14,target,0.015199110829529341,hit,3,0.1956581,early,near,"Q2: [-0.0409083, 1.31435]",0.747149350024746,hit-target,athitother
18,global,fem1,athit-other-fem1,false,13,22,target,0.015199110829529341,hit,3,-0.022642383,early,far,"Q2: [-0.0409083, 1.31435]",0.88838593744458,hit-target,athitother
18,global,fem1,athit-other-fem1,false,14,15,target,0.015199110829529341,hit,3,0.15358113,early,near,"Q2: [-0.0409083, 1.31435]",1.31263197398262,hit-target,athitother
18,global,fem1,athit-other-fem1,false,16,16,target,0.015199110829529341,hit,3,-0.30031037,early,far,"Q1: [-0.758595, -0.0409083)",-0.533639358565277,hit-target,athitother
18,global,fem1,athit-other-fem1,false,20,9,target,0.015199110829529341,hit,3,0.31563637,early,far,"Q1: [-0.758595, -0.0409083)",-0.520766979881524,hit-target,athitother
18,global,fem1,athit-other-fem1,false,23,6,target,0.015199110829529341,hit,3,0.18062156,late,near,"Q2: [-0.0409083, 1.31435]",0.813192634431973,hit-target,athitother
18,global,fem1,athit-other-fem1,false,24,18,target,0.015199110829529341,hit,3,-0.07007283,late,near,"Q2: [-0.0409083, 1.31435]",0.0922271232567837,hit-target,athitother
18,global,fem1,athit-other-fem1,false,25,4,target,0.015199110829529341,hit,3,0.20117353,early,far,"Q2: [-0.0409083, 1.31435]",0.966783103827265,hit-target,athitother
18,global,fem1,athit-other-fem1,false,26,10,target,0.015199110829529341,hit,3,0.31980503,early,far,"Q1: [-0.758595, -0.0409083)",-0.103189662626022,hit-target,athitother
18,global,fem1,athit-other-fem1,false,34,13,target,0.015199110829529341,hit,3,-0.31370604,early,far,"Q1: [-0.758595, -0.0409083)",-0.0712275841993089,hit-target,athitother
18,global,fem1,athit-other-fem1,false,37,24,target,0.015199110829529341,hit,3,-0.124811195,early,far,"Q2: [-0.0409083, 1.31435]",0.16779063140434,hit-target,athitother
18,global,fem1,athit-other-fem1,false,39,20,target,0.015199110829529341,hit,3,0.4120905,late,near,"Q1: [-0.758595, -0.0409083)",-0.36796246682438,hit-target,athitother
18,global,fem1,athit-other-fem1,false,40,21,target,0.015199110829529341,hit,3,0.36870846,late,far,"Q2: [-0.0409083, 1.31435]",0.117248915127509,hit-target,athitother
18,global,fem1,athit-other-fem1,false,41,8,target,0.015199110829529341,hit,3,0.04853934,early,near,"Q2: [-0.0409083, 1.31435]",0.168078127639857,hit-target,athitother
18,global,fem1,athit-other-fem1,false,43,25,target,0.015199110829529341,hit,3,0.21392812,late,far,"Q1: [-0.758595, -0.0409083)",-0.75859482830221,hit-target,athitother
18,global,fem1,athit-other-fem1,false,44,7,target,0.015199110829529341,hit,3,0.23512748,early,far,"Q2: [-0.0409083, 1.31435]",0.767933412902911,hit-target,athitother
18,global,fem1,athit-other-fem1,false,50,11,target,0.015199110829529341,hit,3,-0.11730596,early,far,"Q1: [-0.758595, -0.0409083)",-0.160786338676866,hit-target,athitother
32,global,fem1,athit-other-fem1,false,3,10,target,0.015199110829529341,hit,5,0.17328972,early,far,"Q1: [-0.758595, -0.0409083)",-0.103189662626022,hit-target,athitother
32,global,fem1,athit-other-fem1,false,6,22,target,0.015199110829529341,hit,5,0.04810367,early,far,"Q2: [-0.0409083, 1.31435]",0.88838593744458,hit-target,athitother
32,global,fem1,athit-other-fem1,false,8,6,target,0.015199110829529341,hit,5,0.027129427,late,near,"Q2: [-0.0409083, 1.31435]",0.813192634431973,hit-target,athitother
32,global,fem1,athit-other-fem1,false,14,14,target,0.015199110829529341,hit,5,-0.08169555,early,near,"Q2: [-0.0409083, 1.31435]",0.747149350024746,hit-target,athitother
32,global,fem1,athit-other-fem1,false,17,11,target,0.015199110829529341,hit,5,-0.0057719946,early,far,"Q1: [-0.758595, -0.0409083)",-0.160786338676866,hit-target,athitother
32,global,fem1,athit-other-fem1,false,25,17,target,0.015199110829529341,hit,5,0.10319564,late,far,"Q1: [-0.758595, -0.0409083)",-0.0410485973339885,hit-target,athitother
32,global,fem1,athit-other-fem1,false,32,15,target,0.015199110829529341,hit,5,0.16120131,early,near,"Q2: [-0.0409083, 1.31435]",1.31263197398262,hit-target,athitother
32,global,fem1,athit-other-fem1,false,39,13,target,0.015199110829529341,hit,5,-0.11989928,early,far,"Q1: [-0.758595, -0.0409083)",-0.0712275841993089,hit-target,athitother
32,global,fem1,athit-other-fem1,false,40,8,target,0.015199110829529341,hit,5,0.4029479,early,near,"Q2: [-0.0409083, 1.31435]",0.168078127639857,hit-target,athitother
32,global,fem1,athit-other-fem1,false,49,2,target,0.015199110829529341,hit,5,-0.01563292,early,near,"Q2: [-0.0409083, 1.31435]",1.17427513272533,hit-target,athitother
16,global,fem1,athit-other-fem1,false,2,6,target,0.015199110829529341,hit,5,-0.14124031,late,near,"Q2: [-0.0409083, 1.31435]",0.813192634431973,hit-target,athitother
16,global,fem1,athit-other-fem1,false,4,7,target,0.015199110829529341,hit,5,-0.065529376,early,far,"Q2: [-0.0409083, 1.31435]",0.767933412902911,hit-target,athitother
16,global,fem1,athit-other-fem1,false,6,21,target,0.015199110829529341,hit,5,0.35914475,late,far,"Q2: [-0.0409083, 1.31435]",0.117248915127509,hit-target,athitother
16,global,fem1,athit-other-fem1,false,14,18,target,0.015199110829529341,hit,5,0.10264031,late,near,"Q2: [-0.0409083, 1.31435]",0.0922271232567837,hit-target,athitother
16,global,fem1,athit-other-fem1,false,19,1,target,0.015199110829529341,hit,5,0.21702835,late,near,"Q2: [-0.0409083, 1.31435]",0.0574660316152582,hit-target,athitother
16,global,fem1,athit-other-fem1,false,22,10,target,0.015199110829529341,hit,5,0.38914087,early,far,"Q1: [-0.758595, -0.0409083)",-0.103189662626022,hit-target,athitother
16,global,fem1,athit-other-fem1,false,24,12,target,0.015199110829529341,hit,5,0.01677566,early,far,"Q1: [-0.758595, -0.0409083)",-0.117637390532262,hit-target,athitother
16,global,fem1,athit-other-fem1,false,27,2,target,0.015199110829529341,hit,5,0.10957927,early,near,"Q2: [-0.0409083, 1.31435]",1.17427513272533,hit-target,athitother
16,global,fem1,athit-other-fem1,false,29,23,target,0.015199110829529341,hit,5,0.16129494,early,far,"Q1: [-0.758595, -0.0409083)",-0.18090890880347,hit-target,athitother
16,global,fem1,athit-other-fem1,false,31,24,target,0.015199110829529341,hit,5,-0.021116726,early,far,"Q2: [-0.0409083, 1.31435]",0.16779063140434,hit-target,athitother
16,global,fem1,athit-other-fem1,false,32,25,target,0.015199110829529341,hit,5,0.26872087,late,far,"Q1: [-0.758595, -0.0409083)",-0.75859482830221,hit-target,athitother
16,global,fem1,athit-other-fem1,false,36,22,target,0.015199110829529341,hit,5,-0.15411866,early,far,"Q2: [-0.0409083, 1.31435]",0.88838593744458,hit-target,athitother
16,global,fem1,athit-other-fem1,false,38,4,target,0.015199110829529341,hit,5,-0.12052128,early,far,"Q2: [-0.0409083, 1.31435]",0.966783103827265,hit-target,athitother
16,global,fem1,athit-other-fem1,false,40,14,target,0.015199110829529341,hit,5,-0.117628664,early,near,"Q2: [-0.0409083, 1.31435]",0.747149350024746,hit-target,athitother
16,global,fem1,athit-other-fem1,false,41,15,target,0.015199110829529341,hit,5,0.2494505,early,near,"Q2: [-0.0409083, 1.31435]",1.31263197398262,hit-target,athitother
16,global,fem1,athit-other-fem1,false,43,11,target,0.015199110829529341,hit,5,0.08176965,early,far,"Q1: [-0.758595, -0.0409083)",-0.160786338676866,hit-target,athitother
16,global,fem1,athit-other-fem1,false,47,3,target,0.015199110829529341,hit,5,0.2677383,early,far,"Q2: [-0.0409083, 1.31435]",1.31435369735525,hit-target,athitother
16,global,fem1,athit-other-fem1,false,50,8,target,0.015199110829529341,hit,5,-0.013023,early,near,"Q2: [-0.0409083, 1.31435]",0.168078127639857,hit-target,athitother
21,global,fem1,athit-other-fem1,false,3,8,target,0.015199110829529341,hit,5,0.025933009,early,near,"Q2: [-0.0409083, 1.31435]",0.168078127639857,hit-target,athitother
21,global,fem1,athit-other-fem1,false,6,12,target,0.015199110829529341,hit,5,-0.15668975,early,far,"Q1: [-0.758595, -0.0409083)",-0.117637390532262,hit-target,athitother
21,global,fem1,athit-other-fem1,false,7,9,target,0.015199110829529341,hit,5,0.5552571,early,far,"Q1: [-0.758595, -0.0409083)",-0.520766979881524,hit-target,athitother
21,global,fem1,athit-other-fem1,false,8,10,target,0.015199110829529341,hit,5,0.13576461,early,far,"Q1: [-0.758595, -0.0409083)",-0.103189662626022,hit-target,athitother
21,global,fem1,athit-other-fem1,false,9,11,target,0.015199110829529341,hit,5,-0.039272398,early,far,"Q1: [-0.758595, -0.0409083)",-0.160786338676866,hit-target,athitother
21,global,fem1,athit-other-fem1,false,11,25,target,0.015199110829529341,hit,5,0.1398031,late,far,"Q1: [-0.758595, -0.0409083)",-0.75859482830221,hit-target,athitother
21,global,fem1,athit-other-fem1,false,12,2,target,0.015199110829529341,hit,5,0.024155095,early,near,"Q2: [-0.0409083, 1.31435]",1.17427513272533,hit-target,athitother
21,global,fem1,athit-other-fem1,false,14,6,target,0.015199110829529341,hit,5,0.17974183,late,near,"Q2: [-0.0409083, 1.31435]",0.813192634431973,hit-target,athitother
21,global,fem1,athit-other-fem1,false,21,15,target,0.015199110829529341,hit,5,0.086089924,early,near,"Q2: [-0.0409083, 1.31435]",1.31263197398262,hit-target,athitother
21,global,fem1,athit-other-fem1,false,36,7,target,0.015199110829529341,hit,5,-0.21044664,early,far,"Q2: [-0.0409083, 1.31435]",0.767933412902911,hit-target,athitother
21,global,fem1,athit-other-fem1,false,38,13,target,0.015199110829529341,hit,5,0.23046598,early,far,"Q1: [-0.758595, -0.0409083)",-0.0712275841993089,hit-target,athitother
21,global,fem1,athit-other-fem1,false,44,3,target,0.015199110829529341,hit,5,-0.31856358,early,far,"Q2: [-0.0409083, 1.31435]",1.31435369735525,hit-target,athitother
21,global,fem1,athit-other-fem1,false,45,23,target,0.015199110829529341,hit,5,0.009358574,early,far,"Q1: [-0.758595, -0.0409083)",-0.18090890880347,hit-target,athitother
21,global,fem1,athit-other-fem1,false,49,4,target,0.015199110829529341,hit,5,0.017767712,early,far,"Q2: [-0.0409083, 1.31435]",0.966783103827265,hit-target,athitother
21,global,fem1,athit-other-fem1,false,50,14,target,0.015199110829529341,hit,5,-0.20007432,early,near,"Q2: [-0.0409083, 1.31435]",0.747149350024746,hit-target,athitother
13,global,fem1,athit-other-fem1,false,2,22,target,0.015199110829529341,hit,5,0.07272499,early,far,"Q2: [-0.0409083, 1.31435]",0.88838593744458,hit-target,athitother
13,global,fem1,athit-other-fem1,false,3,24,target,0.015199110829529341,hit,5,0.12287607,early,far,"Q2: [-0.0409083, 1.31435]",0.16779063140434,hit-target,athitother
13,global,fem1,athit-other-fem1,false,7,10,target,0.015199110829529341,hit,5,0.4172174,early,far,"Q1: [-0.758595, -0.0409083)",-0.103189662626022,hit-target,athitother
13,global,fem1,athit-other-fem1,false,10,12,target,0.015199110829529341,hit,5,0.052676126,early,far,"Q1: [-0.758595, -0.0409083)",-0.117637390532262,hit-target,athitother
13,global,fem1,athit-other-fem1,false,12,11,target,0.015199110829529341,hit,5,0.31174356,early,far,"Q1: [-0.758595, -0.0409083)",-0.160786338676866,hit-target,athitother
13,global,fem1,athit-other-fem1,false,17,1,target,0.015199110829529341,hit,5,0.04485817,late,near,"Q2: [-0.0409083, 1.31435]",0.0574660316152582,hit-target,athitother
13,global,fem1,athit-other-fem1,false,19,13,target,0.015199110829529341,hit,5,0.030590484,early,far,"Q1: [-0.758595, -0.0409083)",-0.0712275841993089,hit-target,athitother
13,global,fem1,athit-other-fem1,false,22,17,target,0.015199110829529341,hit,5,0.037696682,late,far,"Q1: [-0.758595, -0.0409083)",-0.0410485973339885,hit-target,athitother
13,global,fem1,athit-other-fem1,false,23,6,target,0.015199110829529341,hit,5,0.3082238,late,near,"Q2: [-0.0409083, 1.31435]",0.813192634431973,hit-target,athitother
13,global,fem1,athit-other-fem1,false,27,18,target,0.015199110829529341,hit,5,0.32794327,late,near,"Q2: [-0.0409083, 1.31435]",0.0922271232567837,hit-target,athitother
13,global,fem1,athit-other-fem1,false,29,19,target,0.015199110829529341,hit,5,0.20335944,early,far,"Q1: [-0.758595, -0.0409083)",-0.16224044651249,hit-target,athitother
13,global,fem1,athit-other-fem1,false,30,8,target,0.015199110829529341,hit,5,0.2664256,early,near,"Q2: [-0.0409083, 1.31435]",0.168078127639857,hit-target,athitother
13,global,fem1,athit-other-fem1,false,31,5,target,0.015199110829529341,hit,5,-0.07745343,late,near,"Q2: [-0.0409083, 1.31435]",0.652917158145057,hit-target,athitother
13,global,fem1,athit-other-fem1,false,35,3,target,0.015199110829529341,hit,5,0.3888315,early,far,"Q2: [-0.0409083, 1.31435]",1.31435369735525,hit-target,athitother
13,global,fem1,athit-other-fem1,false,42,21,target,0.015199110829529341,hit,5,0.3324698,late,far,"Q2: [-0.0409083, 1.31435]",0.117248915127509,hit-target,athitother
13,global,fem1,athit-other-fem1,false,43,23,target,0.015199110829529341,hit,5,-0.076806225,early,far,"Q1: [-0.758595, -0.0409083)",-0.18090890880347,hit-target,athitother
13,global,fem1,athit-other-fem1,false,45,25,target,0.015199110829529341,hit,5,0.16609687,late,far,"Q1: [-0.758595, -0.0409083)",-0.75859482830221,hit-target,athitother
13,global,fem1,athit-other-fem1,false,47,14,target,0.015199110829529341,hit,5,0.0868783,early,near,"Q2: [-0.0409083, 1.31435]",0.747149350024746,hit-target,athitother
14,global,fem1,athit-other-fem1,false,4,1,target,0.015199110829529341,hit,5,0.015365956,late,near,"Q2: [-0.0409083, 1.31435]",0.0574660316152582,hit-target,athitother
14,global,fem1,athit-other-fem1,false,6,2,target,0.015199110829529341,hit,5,-0.32506132,early,near,"Q2: [-0.0409083, 1.31435]",1.17427513272533,hit-target,athitother
14,global,fem1,athit-other-fem1,false,8,22,target,0.015199110829529341,hit,5,0.14075074,early,far,"Q2: [-0.0409083, 1.31435]",0.88838593744458,hit-target,athitother
14,global,fem1,athit-other-fem1,false,12,13,target,0.015199110829529341,hit,5,0.10481465,early,far,"Q1: [-0.758595, -0.0409083)",-0.0712275841993089,hit-target,athitother
14,global,fem1,athit-other-fem1,false,13,21,target,0.015199110829529341,hit,5,0.34820798,late,far,"Q2: [-0.0409083, 1.31435]",0.117248915127509,hit-target,athitother
14,global,fem1,athit-other-fem1,false,14,17,target,0.015199110829529341,hit,5,0.0033001676,late,far,"Q1: [-0.758595, -0.0409083)",-0.0410485973339885,hit-target,athitother
14,global,fem1,athit-other-fem1,false,15,24,target,0.015199110829529341,hit,5,0.082320124,early,far,"Q2: [-0.0409083, 1.31435]",0.16779063140434,hit-target,athitother
14,global,fem1,athit-other-fem1,false,19,7,target,0.015199110829529341,hit,5,-0.15981501,early,far,"Q2: [-0.0409083, 1.31435]",0.767933412902911,hit-target,athitother
14,global,fem1,athit-other-fem1,false,20,5,target,0.015199110829529341,hit,5,-0.060500614,late,near,"Q2: [-0.0409083, 1.31435]",0.652917158145057,hit-target,athitother
14,global,fem1,athit-other-fem1,false,21,10,target,0.015199110829529341,hit,5,0.17302532,early,far,"Q1: [-0.758595, -0.0409083)",-0.103189662626022,hit-target,athitother
14,global,fem1,athit-other-fem1,false,25,20,target,0.015199110829529341,hit,5,0.17328677,late,near,"Q1: [-0.758595, -0.0409083)",-0.36796246682438,hit-target,athitother
14,global,fem1,athit-other-fem1,false,31,11,target,0.015199110829529341,hit,5,0.23178397,early,far,"Q1: [-0.758595, -0.0409083)",-0.160786338676866,hit-target,athitother
14,global,fem1,athit-other-fem1,false,32,25,target,0.015199110829529341,hit,5,0.2817116,late,far,"Q1: [-0.758595, -0.0409083)",-0.75859482830221,hit-target,athitother
14,global,fem1,athit-other-fem1,false,38,19,target,0.015199110829529341,hit,5,-0.012972105,early,far,"Q1: [-0.758595, -0.0409083)",-0.16224044651249,hit-target,athitother
14,global,fem1,athit-other-fem1,false,42,18,target,0.015199110829529341,hit,5,0.0005659759,late,near,"Q2: [-0.0409083, 1.31435]",0.0922271232567837,hit-target,athitother
14,global,fem1,athit-other-fem1,false,44,23,target,0.015199110829529341,hit,5,0.117433146,early,far,"Q1: [-0.758595, -0.0409083)",-0.18090890880347,hit-target,athitother
14,global,fem1,athit-other-fem1,false,45,15,target,0.015199110829529341,hit,5,-0.025821205,early,near,"Q2: [-0.0409083, 1.31435]",1.31263197398262,hit-target,athitother
